"Site Time","Production meter active power Kilowatts","POA Sensor Watts/meter²","Weather station module temperature Degrees Fahrenheit","Weather station ambient temperature Degrees Fahrenheit"
02-02-2024 10:15:00,266.213,152.267,38.564,""
02-02-2024 10:30:00,277.055,150.476,39.026,""
02-02-2024 10:45:00,313.608,164.89,40.016,""
02-02-2024 11:00:00,363.67,183.822,40.514,""
02-02-2024 11:15:00,391.184,191.49,41.672,""
02-02-2024 11:30:00,443.684,214.308,42.524,""
02-02-2024 11:45:00,442.84,208.341,42.608,""
02-02-2024 12:00:00,410.345,191.047,40.934,""
02-02-2024 12:15:00,395.891,183.678,40.202,""
02-02-2024 12:30:00,374.131,176.45,40.286,""
02-02-2024 12:45:00,340.817,164.808,39.02,""
02-02-2024 13:00:00,329.528,164.847,39.842,""
02-02-2024 13:15:00,277.036,143.157,39.464,""
02-02-2024 13:30:00,255.594,137.186,38.834,""
02-02-2024 13:45:00,238.836,130.272,39.128,""
02-02-2024 14:00:00,188.94,109.581,37.994,""
02-02-2024 14:15:00,215.306,125.309,37.412,""
02-02-2024 14:30:00,163.154,96.968,37.412,""
02-02-2024 14:45:00,147.416,87.849,36.692,""
02-02-2024 15:00:00,150.962,82.648,36.482,""
02-02-2024 15:15:00,167.478,86.83,36.428,""
02-02-2024 15:30:00,110.594,57.138,35.636,""
02-02-2024 15:45:00,95.622,48.58,35.378,""
02-02-2024 16:00:00,60.281,31.405,34.646,""
02-02-2024 16:15:00,38.001,20.331,34.292,""
02-02-2024 16:30:00,18.419,10.986,33.944,""
02-02-2024 16:45:00,7.853,5.975,33.596,""
02-02-2024 17:00:00,-0.209,1.915,33.308,""
02-02-2024 17:15:00,0.042,0.492,33.05,""
02-02-2024 17:30:00,0.041,-0.026,32.912,""
02-02-2024 17:45:00,0.042,-0.061,32.9,""
02-02-2024 18:00:00,0.042,0.106,32.912,""
02-02-2024 18:15:00,0.045,0.275,32.732,""
02-02-2024 18:30:00,0.043,-0.106,32.192,""
02-02-2024 18:45:00,0.046,0.268,31.802,""
02-02-2024 19:00:00,0.044,-0.193,31.31,""
02-02-2024 19:15:00,0.047,-0.181,29.63,""
02-02-2024 19:30:00,0.045,-0.845,27.53,""
02-02-2024 19:45:00,0.044,-0.719,25.124,""
02-02-2024 20:00:00,0.046,-0.493,24.836,""
02-02-2024 20:15:00,0.048,-0.211,23.9,""
02-02-2024 20:30:00,0.044,-0.103,24.32,""
02-02-2024 20:45:00,0.048,-0.245,25.514,""
02-02-2024 21:00:00,0.048,0.171,27.938,""
02-02-2024 21:15:00,0.052,-0.005,29.39,""
02-02-2024 21:30:00,0.049,-0.285,29.618,""
02-02-2024 21:45:00,0.049,-0.5,29.348,""
02-02-2024 22:00:00,0.048,-0.384,29.72,""
02-02-2024 22:15:00,0.049,-0.658,28.106,""
02-02-2024 22:30:00,0.05,-0.555,26.288,""
02-02-2024 22:45:00,0.051,-0.101,25.7,""
02-02-2024 23:00:00,0.048,-0.211,25.688,""
02-02-2024 23:15:00,0.049,-0.248,25.28,""
02-02-2024 23:30:00,0.05,-0.72,24.596,""
02-02-2024 23:45:00,0.049,0.168,24.56,""
02-03-2024 00:00:00,0.048,-0.289,24.704,""
02-03-2024 00:15:00,0.049,-0.599,24.014,""
02-03-2024 00:30:00,0.05,-0.439,23.81,""
02-03-2024 00:45:00,0.052,-0.398,23.696,""
02-03-2024 01:00:00,0.05,-0.484,23.414,""
02-03-2024 01:15:00,0.05,-0.364,23.132,""
02-03-2024 01:30:00,0.049,-0.306,23.078,""
02-03-2024 01:45:00,0.051,-0.377,22.904,""
02-03-2024 02:00:00,0.052,-0.153,22.802,""
02-03-2024 02:15:00,0.053,-0.443,22.676,""
02-03-2024 02:30:00,0.049,-0.543,22.622,""
02-03-2024 02:45:00,0.052,-0.608,24.056,""
02-03-2024 03:00:00,0.053,-0.307,26.096,""
02-03-2024 03:15:00,0.051,0.123,27.83,""
02-03-2024 03:30:00,0.052,0.132,28.34,""
02-03-2024 03:45:00,0.051,0.047,28.448,""
02-03-2024 04:00:00,0.049,-0.242,28.148,""
02-03-2024 04:15:00,0.051,-0.471,26.882,""
02-03-2024 04:30:00,0.051,-0.746,24.158,""
02-03-2024 04:45:00,0.052,-0.08,22.892,""
02-03-2024 05:00:00,0.051,-0.632,21.812,""
02-03-2024 05:15:00,0.05,-0.221,21.656,""
02-03-2024 05:30:00,0.052,0.095,21.758,""
02-03-2024 05:45:00,0.05,-0.301,21.452,""
02-03-2024 06:00:00,0.049,-0.596,20.984,""
02-03-2024 06:15:00,0.05,-0.248,21.002,""
02-03-2024 06:30:00,0.048,0.212,21.098,""
02-03-2024 06:45:00,0.338,1.806,20.954,""
02-03-2024 07:00:00,15.22,8.324,20.816,""
02-03-2024 07:15:00,53.845,41.934,21.158,""
02-03-2024 07:30:00,148.875,86.319,23.3,""
02-03-2024 07:45:00,239.891,114.804,27.302,""
02-03-2024 08:00:00,229.479,98.427,29.228,""
02-03-2024 08:15:00,223.299,98.561,30.992,""
02-03-2024 08:30:00,205.859,97.553,31.634,""
02-03-2024 08:45:00,184.63,99.047,33.206,""
02-03-2024 09:00:00,176.868,104.704,35.984,""
02-03-2024 09:15:00,168.528,102.215,36.764,""
02-03-2024 09:30:00,177.197,106.45,37.526,""
02-03-2024 09:45:00,179.591,106.829,37.94,""
02-03-2024 10:00:00,199.913,117.96,38.396,""
02-03-2024 10:15:00,223.859,128.588,38.774,""
02-03-2024 10:30:00,260.951,144.291,39.65,""
02-03-2024 10:45:00,286.968,152.676,39.836,""
02-03-2024 11:00:00,321.411,164.848,40.214,""
02-03-2024 11:15:00,313.584,154.627,40.508,""
02-03-2024 11:30:00,357.007,169.18,40.64,""
02-03-2024 11:45:00,409.924,192.82,41.426,""
02-03-2024 12:00:00,362.08,167.405,40.82,""
02-03-2024 12:15:00,346.972,161.581,39.644,""
02-03-2024 12:30:00,316.334,149.549,39.02,""
02-03-2024 12:45:00,269.978,130.083,38.39,""
02-03-2024 13:00:00,238.384,119.85,37.514,""
02-03-2024 13:15:00,228.436,117.731,36.77,""
02-03-2024 13:30:00,206.427,110.96,36.134,""
02-03-2024 13:45:00,208.841,116.696,35.834,""
02-03-2024 14:00:00,171.255,99.229,35.726,""
02-03-2024 14:15:00,141.164,83.69,35.474,""
02-03-2024 14:30:00,130.624,76.93,35.252,""
02-03-2024 14:45:00,111.075,65.655,34.724,""
02-03-2024 15:00:00,103.947,56.999,34.562,""
02-03-2024 15:15:00,87.688,46.462,34.43,""
02-03-2024 15:30:00,79.899,41.574,33.812,""
02-03-2024 15:45:00,68.075,35.312,33.518,""
02-03-2024 16:00:00,53.338,28.299,33.122,""
02-03-2024 16:15:00,33.948,18.526,32.888,""
02-03-2024 16:30:00,19.677,11.845,32.582,""
02-03-2024 16:45:00,5.929,5.049,32.318,""
02-03-2024 17:00:00,-0.226,1.481,32.042,""
02-03-2024 17:15:00,0.044,0.328,31.862,""
02-03-2024 17:30:00,0.042,-0.329,31.772,""
02-03-2024 17:45:00,0.046,0.246,31.814,""
02-03-2024 18:00:00,0.046,-0.311,31.706,""
02-03-2024 18:15:00,0.046,0.099,31.766,""
02-03-2024 18:30:00,0.046,0.153,31.724,""
02-03-2024 18:45:00,0.045,-0.136,31.562,""
02-03-2024 19:00:00,0.048,0.362,31.592,""
02-03-2024 19:15:00,0.044,-0.136,31.646,""
02-03-2024 19:30:00,0.048,-0.059,31.658,""
02-03-2024 19:45:00,0.048,0.179,31.82,""
02-03-2024 20:00:00,0.049,-0.319,31.838,""
02-03-2024 20:15:00,0.048,-0.207,31.91,""
02-03-2024 20:30:00,0.048,-0.087,31.892,""
02-03-2024 20:45:00,0.048,0.003,31.988,""
02-03-2024 21:00:00,0.049,0.043,31.796,""
02-03-2024 21:15:00,0.05,-0.032,31.334,""
02-03-2024 21:30:00,0.049,0.089,30.014,""
02-03-2024 21:45:00,0.049,0.102,29.792,""
02-03-2024 22:00:00,0.051,-0.242,29.642,""
02-03-2024 22:15:00,0.048,-0.413,29.006,""
02-03-2024 22:30:00,0.052,-0.386,27.956,""
02-03-2024 22:45:00,0.052,-0.145,27.578,""
02-03-2024 23:00:00,0.05,-0.475,26.96,""
02-03-2024 23:15:00,0.049,0.232,26.762,""
02-03-2024 23:30:00,0.05,-0.411,27.224,""
02-03-2024 23:45:00,0.05,-0.163,26.432,""
02-04-2024 00:00:00,0.049,-0.135,27.326,""
02-04-2024 00:15:00,0.048,-0.885,26.312,""
02-04-2024 00:30:00,0.052,-0.13,25.64,""
02-04-2024 00:45:00,0.052,0.442,27.284,""
02-04-2024 01:00:00,0.051,-0.027,28.892,""
02-04-2024 01:15:00,0.048,0.05,29.48,""
02-04-2024 01:30:00,0.051,-0.223,29.906,""
02-04-2024 01:45:00,0.053,-0.05,31.136,""
02-04-2024 02:00:00,0.052,-0.018,31.622,""
02-04-2024 02:15:00,0.049,-0.165,31.64,""
02-04-2024 02:30:00,0.05,-0.185,31.658,""
02-04-2024 02:45:00,0.051,-0.405,31.106,""
02-04-2024 03:00:00,0.047,-0.367,30.182,""
02-04-2024 03:15:00,0.051,-0.135,30.32,""
02-04-2024 03:30:00,0.052,0.137,30.656,""
02-04-2024 03:45:00,0.053,0.241,30.932,""
02-04-2024 04:00:00,0.055,-0.091,30.926,""
02-04-2024 04:15:00,0.051,-0.019,31.334,""
02-04-2024 04:30:00,0.052,-0.178,30.902,""
02-04-2024 04:45:00,0.054,-0.078,31.262,""
02-04-2024 05:00:00,0.054,-0.394,31.676,""
02-04-2024 05:15:00,0.052,-0.119,31.226,""
02-04-2024 05:30:00,0.05,0.194,31.436,""
02-04-2024 05:45:00,0.054,-0.215,30.788,""
02-04-2024 06:00:00,0.051,-0.236,30.188,""
02-04-2024 06:15:00,0.05,-0.56,29.054,""
02-04-2024 06:30:00,0.052,-0.154,28.58,""
02-04-2024 06:45:00,0.766,2.306,28.04,""
02-04-2024 07:00:00,16.886,10.199,28.364,""
02-04-2024 07:15:00,50.563,40.955,28.898,""
02-04-2024 07:30:00,125.512,82.588,30.656,""
02-04-2024 07:45:00,258.197,130.865,31.952,""
02-04-2024 08:00:00,448.498,178.88,34.208,""
02-04-2024 08:15:00,649.743,225.241,37.514,""
02-04-2024 08:30:00,835.414,268.175,38.882,""
02-04-2024 08:45:00,1046.33,311.75,40.454,""
02-04-2024 09:00:00,1122.91,337.046,42.314,""
02-04-2024 09:15:00,1301.21,394.745,44.48,""
02-04-2024 09:30:00,1337.11,430.384,46.418,""
02-04-2024 09:45:00,1354.26,468.047,47.042,""
02-04-2024 10:00:00,1337.94,498.257,48.68,""
02-04-2024 10:15:00,1311.58,525.901,49.556,""
02-04-2024 10:30:00,1275.67,546.379,49.478,""
02-04-2024 10:45:00,1241.95,564.011,50.996,""
02-04-2024 11:00:00,1214.76,580.422,51.47,""
02-04-2024 11:15:00,1183.64,588.806,53.588,""
02-04-2024 11:30:00,1161.76,515.672,53.33,""
02-04-2024 11:45:00,1149.06,556.841,54.458,""
02-04-2024 12:00:00,1138.97,592.277,52.376,""
02-04-2024 12:15:00,1146.13,586.452,51.668,""
02-04-2024 12:30:00,1151.32,576.807,52.712,""
02-04-2024 12:45:00,1167.03,566.057,51.386,""
02-04-2024 13:00:00,1190.81,550.309,49.94,""
02-04-2024 13:15:00,1211.05,524.895,49.148,""
02-04-2024 13:30:00,1246.45,502.297,49.838,""
02-04-2024 13:45:00,1279.67,476.272,48.986,""
02-04-2024 14:00:00,1302.33,445.113,49.106,""
02-04-2024 14:15:00,1325.2,413.427,48.86,""
02-04-2024 14:30:00,1336.17,377.74,49.436,""
02-04-2024 14:45:00,1324.52,342.783,47.78,""
02-04-2024 15:00:00,1218.13,302.726,45.374,""
02-04-2024 15:15:00,1041.88,254.395,44.09,""
02-04-2024 15:30:00,843.419,205.478,40.574,""
02-04-2024 15:45:00,702.118,170.581,39.836,""
02-04-2024 16:00:00,424.881,111.131,39.776,""
02-04-2024 16:15:00,174.55,54.314,36.926,""
02-04-2024 16:30:00,93.03,40.208,35.198,""
02-04-2024 16:45:00,22.145,12.785,33.422,""
02-04-2024 17:00:00,2.616,3.636,31.772,""
02-04-2024 17:15:00,0.039,-0.093,29.684,""
02-04-2024 17:30:00,0.039,0.149,28.604,""
02-04-2024 17:45:00,0.042,0.324,30.38,""
02-04-2024 18:00:00,0.041,-0.42,29.84,""
02-04-2024 18:15:00,0.043,-0.72,28.388,""
02-04-2024 18:30:00,0.044,-0.871,26.312,""
02-04-2024 18:45:00,0.044,-0.694,19.67,""
02-04-2024 19:00:00,0.043,-0.349,23.99,""
02-04-2024 19:15:00,0.046,-0.21,23.51,""
02-04-2024 19:30:00,0.046,-0.048,24.542,""
02-04-2024 19:45:00,0.046,-0.02,25.91,""
02-04-2024 20:00:00,0.046,-0.048,27.002,""
02-04-2024 20:15:00,0.047,-0.603,26.738,""
02-04-2024 20:30:00,0.044,-0.41,26.15,""
02-04-2024 20:45:00,0.046,-0.566,26.264,""
02-04-2024 21:00:00,0.048,-0.32,25.514,""
02-04-2024 21:15:00,0.045,-0.635,24.278,""
02-04-2024 21:30:00,0.048,-0.209,23.876,""
02-04-2024 21:45:00,0.048,-0.098,24.35,""
02-04-2024 22:00:00,0.046,0.005,27.284,""
02-04-2024 22:15:00,0.05,0.297,30.62,""
02-04-2024 22:30:00,0.051,0.506,31.634,""
02-04-2024 22:45:00,0.048,0.245,31.586,""
02-04-2024 23:00:00,0.048,1.016,31.076,""
02-04-2024 23:15:00,0.049,0.523,30.704,""
02-04-2024 23:30:00,0.049,0.081,30.824,""
02-04-2024 23:45:00,0.049,0.221,30.686,""
02-05-2024 00:00:00,0.048,0.232,30.65,""
02-05-2024 00:15:00,0.052,0.281,30.77,""
02-05-2024 00:30:00,0.048,0.332,30.728,""
02-05-2024 00:45:00,0.048,0.3,30.674,""
02-05-2024 01:00:00,0.049,-0.024,30.83,""
02-05-2024 01:15:00,0.049,0.263,31.028,""
02-05-2024 01:30:00,0.048,0.426,31.31,""
02-05-2024 01:45:00,0.052,0.202,31.472,""
02-05-2024 02:00:00,0.051,0.411,31.61,""
02-05-2024 02:15:00,0.051,0.415,31.694,""
02-05-2024 02:30:00,0.051,0.071,31.82,""
02-05-2024 02:45:00,0.051,0.507,31.844,""
02-05-2024 03:00:00,0.049,0.171,31.898,""
02-05-2024 03:15:00,0.048,0.3,32.066,""
02-05-2024 03:30:00,0.049,0.449,32.138,""
02-05-2024 03:45:00,0.051,0.411,32.15,""
02-05-2024 04:00:00,0.05,0.227,32.18,""
02-05-2024 04:15:00,0.05,0.338,32.174,""
02-05-2024 04:30:00,0.049,0.474,31.988,""
02-05-2024 04:45:00,0.051,0.057,32,""
02-05-2024 05:00:00,0.052,0.015,32.042,""
02-05-2024 05:15:00,0.047,0.014,32.18,""
02-05-2024 05:30:00,0.051,0.62,32.42,""
02-05-2024 05:45:00,0.052,0.188,32.63,""
02-05-2024 06:00:00,0.052,0.022,32.732,""
02-05-2024 06:15:00,0.051,0.085,32.744,""
02-05-2024 06:30:00,0.05,0.547,32.72,""
02-05-2024 06:45:00,0.049,0.826,32.648,""
02-05-2024 07:00:00,0.583,3.632,32.84,""
02-05-2024 07:15:00,13.95,9.296,33.236,""
02-05-2024 07:30:00,32.421,18.523,33.584,""
02-05-2024 07:45:00,66.731,34.942,33.65,""
02-05-2024 08:00:00,76.531,40.487,34.22,""
02-05-2024 08:15:00,96.191,49.62,34.244,""
02-05-2024 08:30:00,118.444,61.696,34.646,""
02-05-2024 08:45:00,134.412,72.947,35.264,""
02-05-2024 09:00:00,146.959,85.58,35.786,""
02-05-2024 09:15:00,175.78,104.182,36.074,""
02-05-2024 09:30:00,227.723,134.497,36.422,""
02-05-2024 09:45:00,236.317,140.677,36.896,""
02-05-2024 10:00:00,290.154,171.196,37.064,""
02-05-2024 10:15:00,379.458,214.996,37.592,""
02-05-2024 10:30:00,353.808,194.868,38.114,""
02-05-2024 10:45:00,374.022,191.483,38.888,""
02-05-2024 11:00:00,500.5,250.695,38.432,""
02-05-2024 11:15:00,628.386,302.85,39.686,""
02-05-2024 11:30:00,763.2,397.356,40.85,""
02-05-2024 11:45:00,672.178,317.446,42.494,""
02-05-2024 12:00:00,733.907,382.206,42.758,""
02-05-2024 12:15:00,1028.77,526.695,43.448,""
02-05-2024 12:30:00,649.203,318.18,43.058,""
02-05-2024 12:45:00,803.191,390.938,42.77,""
02-05-2024 13:00:00,748.521,417.61,43.112,""
02-05-2024 13:15:00,765.656,409.735,43.31,""
02-05-2024 13:30:00,608.019,297.509,41.582,""
02-05-2024 13:45:00,824.202,366.458,42.128,""
02-05-2024 14:00:00,730.127,312.663,41.57,""
02-05-2024 14:15:00,994.858,392.803,43.658,""
02-05-2024 14:30:00,755.738,289.981,43.982,""
02-05-2024 14:45:00,675.27,242.276,41.978,""
02-05-2024 15:00:00,994.066,315.601,41.396,""
02-05-2024 15:15:00,644.522,214.259,42.782,""
02-05-2024 15:30:00,592.154,192.385,40.982,""
02-05-2024 15:45:00,470.602,146.38,39.554,""
02-05-2024 16:00:00,224.725,83.801,37.832,""
02-05-2024 16:15:00,95.709,46.001,35.792,""
02-05-2024 16:30:00,27.587,15.791,34.79,""
02-05-2024 16:45:00,11.886,8.091,34.244,""
02-05-2024 17:00:00,1.621,3.743,33.644,""
02-05-2024 17:15:00,0.044,0.73,33.44,""
02-05-2024 17:30:00,0.043,0.202,33.44,""
02-05-2024 17:45:00,0.043,0.038,33.44,""
02-05-2024 18:00:00,0.048,-0.194,33.56,""
02-05-2024 18:15:00,0.045,0.812,33.41,""
02-05-2024 18:30:00,0.042,-0.351,33.206,""
02-05-2024 18:45:00,0.047,0.318,33.02,""
02-05-2024 19:00:00,0.044,0.293,33.14,""
02-05-2024 19:15:00,0.045,0.218,32.954,""
02-05-2024 19:30:00,0.047,0.144,32.972,""
02-05-2024 19:45:00,0.046,-0.189,32.828,""
02-05-2024 20:00:00,0.049,0.098,32.81,""
02-05-2024 20:15:00,0.05,-0.038,32.612,""
02-05-2024 20:30:00,0.047,-0.092,32.774,""
02-05-2024 20:45:00,0.049,-0.13,32.942,""
02-05-2024 21:00:00,0.05,0.371,33.254,""
02-05-2024 21:15:00,0.051,0.01,33.194,""
02-05-2024 21:30:00,0.051,0.092,32.9,""
02-05-2024 21:45:00,0.052,-0.2,32.894,""
02-05-2024 22:00:00,0.054,0.165,32.894,""
02-05-2024 22:15:00,0.051,-0.165,32.696,""
02-05-2024 22:30:00,0.049,0.139,32.72,""
02-05-2024 22:45:00,0.051,0.546,32.546,""
02-05-2024 23:00:00,0.05,0.015,32.426,""
02-05-2024 23:15:00,0.051,0.079,32.36,""
02-05-2024 23:30:00,0.05,0.116,32.234,""
02-05-2024 23:45:00,0.052,0.006,31.874,""
02-06-2024 00:00:00,0.051,-0.302,31.694,""
02-06-2024 00:15:00,0.052,0.009,31.772,""
02-06-2024 00:30:00,0.055,-0.783,31.82,""
02-06-2024 00:45:00,0.05,-0.209,31.91,""
02-06-2024 01:00:00,0.051,0.677,32,""
02-06-2024 01:15:00,0.05,0.139,32.042,""
02-06-2024 01:30:00,0.052,0.232,32.21,""
02-06-2024 01:45:00,0.05,-0.25,32.36,""
02-06-2024 02:00:00,0.053,-0.407,32.372,""
02-06-2024 02:15:00,0.052,0.186,32.186,""
02-06-2024 02:30:00,0.051,-0.526,32.21,""
02-06-2024 02:45:00,0.052,-0.73,32,""
02-06-2024 03:00:00,0.052,-0.994,32.006,""
02-06-2024 03:15:00,0.052,-0.217,32.396,""
02-06-2024 03:30:00,0.05,-0.144,32.714,""
02-06-2024 03:45:00,0.053,-0.57,32.948,""
02-06-2024 04:00:00,0.05,-0.778,33.242,""
02-06-2024 04:15:00,0.051,-0.132,33.29,""
02-06-2024 04:30:00,0.053,0.183,33.44,""
02-06-2024 04:45:00,0.055,0.183,33.44,""
02-06-2024 05:00:00,0.051,0.337,33.482,""
02-06-2024 05:15:00,0.053,0.085,33.62,""
02-06-2024 05:30:00,0.051,-0.378,33.62,""
02-06-2024 05:45:00,0.054,0.15,33.506,""
02-06-2024 06:00:00,0.055,-0.353,33.44,""
02-06-2024 06:15:00,0.052,-0.828,33.314,""
02-06-2024 06:30:00,0.052,0.447,33.08,""
02-06-2024 06:45:00,0.052,1.005,32.804,""
02-06-2024 07:00:00,0.526,2.824,32.954,""
02-06-2024 07:15:00,9.997,7.397,33.326,""
02-06-2024 07:30:00,15.555,11.363,33.854,""
02-06-2024 07:45:00,46.289,27.875,34.766,""
02-06-2024 08:00:00,85.558,47.951,36.242,""
02-06-2024 08:15:00,103.079,58.458,37.424,""
02-06-2024 08:30:00,118.516,69.522,37.934,""
02-06-2024 08:45:00,143.271,88.312,38.474,""
02-06-2024 09:00:00,190.008,120.935,39.23,""
02-06-2024 09:15:00,187.651,121.983,39.302,""
02-06-2024 09:30:00,204.63,132.109,39.404,""
02-06-2024 09:45:00,197.615,126.284,39.362,""
02-06-2024 10:00:00,183.47,115.838,38.762,""
02-06-2024 10:15:00,200.835,126.073,39.086,""
02-06-2024 10:30:00,223.442,134.429,39.818,""
02-06-2024 10:45:00,254.877,145.293,40.508,""
02-06-2024 11:00:00,320.649,177.632,41.396,""
02-06-2024 11:15:00,348.701,186.902,42.356,""
02-06-2024 11:30:00,341.25,176.521,41.948,""
02-06-2024 11:45:00,330.753,171.371,40.568,""
02-06-2024 12:00:00,364.874,184.549,39.614,""
02-06-2024 12:15:00,349.477,175.449,39.23,""
02-06-2024 12:30:00,384.914,196.323,38.96,""
02-06-2024 12:45:00,436.665,229.966,40.124,""
02-06-2024 13:00:00,391.572,211.24,41.144,""
02-06-2024 13:15:00,468.381,256.139,41.24,""
02-06-2024 13:30:00,502.487,277.949,42.416,""
02-06-2024 13:45:00,475.289,266.518,42.584,""
02-06-2024 14:00:00,449.909,253.566,41.93,""
02-06-2024 14:15:00,486.258,249.641,43.07,""
02-06-2024 14:30:00,273.125,148.489,40.406,""
02-06-2024 14:45:00,213.941,127.237,37.538,""
02-06-2024 15:00:00,250.51,142.855,37.172,""
02-06-2024 15:15:00,101.756,61.298,36.182,""
02-06-2024 15:30:00,83.877,47.3,35.006,""
02-06-2024 15:45:00,153.856,80.391,35.252,""
02-06-2024 16:00:00,145.224,76.855,36.296,""
02-06-2024 16:15:00,69.876,39.817,34.832,""
02-06-2024 16:30:00,41.813,24.58,33.998,""
02-06-2024 16:45:00,12.688,8.705,33.464,""
02-06-2024 17:00:00,-0.026,3.066,33.044,""
02-06-2024 17:15:00,0.041,0.787,32.708,""
02-06-2024 17:30:00,0.041,0.269,32.558,""
02-06-2024 17:45:00,0.043,0.501,32.54,""
02-06-2024 18:00:00,0.043,0.19,32.504,""
02-06-2024 18:15:00,0.043,0.39,32.324,""
02-06-2024 18:30:00,0.045,-0.044,32.168,""
02-06-2024 18:45:00,0.043,0.412,32.18,""
02-06-2024 19:00:00,0.044,0.112,32.066,""
02-06-2024 19:15:00,0.044,0.389,32.132,""
02-06-2024 19:30:00,0.046,0.509,32.006,""
02-06-2024 19:45:00,0.046,-0.24,32.156,""
02-06-2024 20:00:00,0.046,0.089,32.138,""
02-06-2024 20:15:00,0.045,-0.551,31.682,""
02-06-2024 20:30:00,0.048,-0.629,30.02,""
02-06-2024 20:45:00,0.048,-0.451,28.184,""
02-06-2024 21:00:00,0.047,-0.506,27.29,""
02-06-2024 21:15:00,0.047,0.289,26.87,""
02-06-2024 21:30:00,0.047,-0.54,26.75,""
02-06-2024 21:45:00,0.048,-0.776,26.186,""
02-06-2024 22:00:00,0.049,0.23,26.432,""
02-06-2024 22:15:00,0.048,-0.552,27.092,""
02-06-2024 22:30:00,0.052,-0.273,26.792,""
02-06-2024 22:45:00,0.05,-0.177,26.468,""
02-06-2024 23:00:00,0.05,-0.359,26.42,""
02-06-2024 23:15:00,0.049,0.615,26.39,""
02-06-2024 23:30:00,0.048,0.38,26.966,""
02-06-2024 23:45:00,0.048,0.123,26.894,""
02-07-2024 00:00:00,0.048,-0.726,26.516,""
02-07-2024 00:15:00,0.049,0.168,26.366,""
02-07-2024 00:30:00,0.051,-0.631,26.36,""
02-07-2024 00:45:00,0.051,-0.424,26.906,""
02-07-2024 01:00:00,0.051,-0.05,28.064,""
02-07-2024 01:15:00,0.049,0.119,28.394,""
02-07-2024 01:30:00,0.051,-0.528,27.29,""
02-07-2024 01:45:00,0.05,-0.806,26.504,""
02-07-2024 02:00:00,0.051,-0.464,25.898,""
02-07-2024 02:15:00,0.05,-0.332,26.018,""
02-07-2024 02:30:00,0.052,0.201,26.012,""
02-07-2024 02:45:00,0.052,-0.513,25.61,""
02-07-2024 03:00:00,0.049,0.354,24.53,""
02-07-2024 03:15:00,0.052,-0.139,24.452,""
02-07-2024 03:30:00,0.052,-0.036,24.578,""
02-07-2024 03:45:00,0.05,-0.013,24.992,""
02-07-2024 04:00:00,0.05,-0.869,21.8,""
02-07-2024 04:15:00,0.051,-0.101,24.02,""
02-07-2024 04:30:00,0.05,0.247,24.356,""
02-07-2024 04:45:00,0.052,-0.244,24.878,""
02-07-2024 05:00:00,0.05,-0.289,24.248,""
02-07-2024 05:15:00,0.051,-0.33,24.056,""
02-07-2024 05:30:00,0.052,0.373,24.536,""
02-07-2024 05:45:00,0.051,-0.008,24.788,""
02-07-2024 06:00:00,0.051,0.314,25.388,""
02-07-2024 06:15:00,0.05,-0.701,26.732,""
02-07-2024 06:30:00,0.051,0.167,27.17,""
02-07-2024 06:45:00,0.161,1.226,27.272,""
02-07-2024 07:00:00,13.301,9.724,27.548,""
02-07-2024 07:15:00,56.722,28.355,28.256,""
02-07-2024 07:30:00,123.085,54.873,29.732,""
02-07-2024 07:45:00,176.622,77.384,31.544,""
02-07-2024 08:00:00,196.911,88.645,31.946,""
02-07-2024 08:15:00,241.117,107.122,32.894,""
02-07-2024 08:30:00,256.676,116.101,35.012,""
02-07-2024 08:45:00,288.886,137.248,36.068,""
02-07-2024 09:00:00,630.151,232.104,38.678,""
02-07-2024 09:15:00,1084.27,378.604,48.578,""
02-07-2024 09:30:00,801.449,329.467,49.622,""
02-07-2024 09:45:00,539.002,259.058,50.36,""
02-07-2024 10:00:00,421.599,217.978,48.038,""
02-07-2024 10:15:00,342.558,182.485,45.194,""
02-07-2024 10:30:00,359.565,191.081,44.732,""
02-07-2024 10:45:00,393.37,201.769,45.224,""
02-07-2024 11:00:00,487.518,236.88,47.522,""
02-07-2024 11:15:00,386.276,180.546,48.038,""
02-07-2024 11:30:00,362.487,168.574,46.7,""
02-07-2024 11:45:00,388.152,177.053,45.554,""
02-07-2024 12:00:00,433.976,193.858,44.138,""
02-07-2024 12:15:00,425.969,191.287,43.7,""
02-07-2024 12:30:00,504.231,228.365,42.404,""
02-07-2024 12:45:00,556.045,255.826,43.13,""
02-07-2024 13:00:00,579.029,278.881,44.432,""
02-07-2024 13:15:00,447.78,224.955,43.466,""
02-07-2024 13:30:00,381.551,196.464,42.47,""
02-07-2024 13:45:00,331.62,173.444,42.008,""
02-07-2024 14:00:00,266.875,148.738,41.954,""
02-07-2024 14:15:00,193.554,107.048,41.732,""
02-07-2024 14:30:00,226.1,108.537,42.038,""
02-07-2024 14:45:00,927.744,309.934,48.692,""
02-07-2024 15:00:00,618.748,238.359,55.958,""
02-07-2024 15:15:00,186.795,97.344,47.51,""
02-07-2024 15:30:00,153.831,81.087,42.464,""
02-07-2024 15:45:00,93.043,49.121,40.694,""
02-07-2024 16:00:00,69.07,35.454,39.386,""
02-07-2024 16:15:00,61.094,31.566,38.642,""
02-07-2024 16:30:00,34.851,19.221,37.568,""
02-07-2024 16:45:00,19.246,11.097,36.92,""
02-07-2024 17:00:00,0.737,2.743,36.59,""
02-07-2024 17:15:00,0.041,0.77,36.668,""
